names,0
Los Autenticos Cuban Cafe,bad_topic2
Lost + Found Caf茅,bad_topic2
LottaFrutta - Atlanta,bad_topic2
Lottie & Zula's,bad_topic2
Lotus Eaters Catering,bad_topic2
Loudmouth Burgers,bad_topic2
Louie's Daybreak Diner,bad_topic2
Louie's Ice Cream,bad_topic3
Louis Gervais Fine Foods & Catering,bad_topic2
Louisiana Seafood Market and Wings,bad_topic4
Louisville Rex,bad_topic2
Love Mom,bad_topic2
Lovecup,bad_topic2
Lovejoy Bakers,bad_topic2
Lovejoy Bakers Express,bad_topic2
Lovell's Tavern,bad_topic2
"Lox, Box & Barrel",bad_topic2
Luby's Fuddruckers Restaurants,bad_topic2
Lucca Bar And Grill,bad_topic2
Lucile's Creole Cafe,bad_topic2
Lucky 7,bad_topic2
Lucky Bite 灏忓垢閬?0.4934678450226784,bad_topic1
Lucky China,bad_topic2
Lucky's Burger & Brew,bad_topic2
Lucky's Cafe,bad_topic2
Lucky's Ice Cream Bar And Grill,bad_topic2
Lucky's Puccias and Pizzeria,bad_topic2
Luck鈥檚 Wagyu Burger Shoppe,bad_topic2
Lucy's Eastside Diner,bad_topic2
Lugano Cafe and Catering,bad_topic2
Luigi's,bad_topic2
Luke's Inside Out,bad_topic2
Luke's Kitchen and Bar,bad_topic2
Luna Station,bad_topic2
Lunch Box Deli,bad_topic2
Lustre Pearl East,bad_topic2
Lux Bakery & Cafe,bad_topic2
Lynde Street Cafe,bad_topic2
Lynn House of Roast Beef,bad_topic2
Lynnfield Meat & Deli,bad_topic3
Lyrik,bad_topic2
L谩 Sen Vietnamese Grill,bad_topic2
M I A Hookah Cafe,bad_topic2
M572,bad_topic2
MAD Greens - Boulder,bad_topic2
MAD Greens - Lakeway,bad_topic2
MAD Greens - Louisville,bad_topic2
MAD Greens - The Domain,bad_topic2
MEstro,bad_topic2
MG's Cafe,bad_topic2
MJ Donuts Cafe,bad_topic2
MJ Ready International Bistro,bad_topic2
MMMac & Cheese,bad_topic2
MOCHA - Monterey Oaks Coffee House,bad_topic3
MONROE Nightclub,bad_topic2
"MOOYAH Burgers, Fries & Shakes",bad_topic2
MUDMAN Food Truck,bad_topic2
Ma Reilly's,bad_topic2
Mac and Tot Box,bad_topic2
Mac's Deli,bad_topic2
Mac's Market & Deli,bad_topic2
Mac's Proper Pub,bad_topic2
Macadam's Bar and Grill,bad_topic2
Machu Chicken,bad_topic2
Mad Greek Deli,bad_topic2
Mad Hippo Saloon,bad_topic2
Mad Mac's Gourmet Sandwich Shop,bad_topic2
Mad Raven,bad_topic2
Madison's Grill,bad_topic2
Madrona Hill Cafe,bad_topic3
Madrona Tree,bad_topic2
Maggie's Cafe,bad_topic2
Magnificent Muffin & Bagel Shoppe,bad_topic2
Magnolia Bistro,bad_topic2
Mahoney's Public House,bad_topic3
Mahony,bad_topic2
Mai Bistro,bad_topic3
Main Street Grill,bad_topic2
Main Street Grille,bad_topic2
Mainely Burgers,bad_topic2
Mainstreet Philly Cheesesteaks,bad_topic2
Major League Bar & Grill,bad_topic2
Malone's Steak & Seafood,bad_topic2
Mama B's Giant Subs,bad_topic2
Mama Mia's Steak Subs & Sandwiches,bad_topic2
Mama's Italian Cafe,bad_topic2
Mama's Pasta & Brew,bad_topic2
Mama's Place,bad_topic2
"Mamoun's Falafel - Atlanta, GA",bad_topic2
Mando's,bad_topic2
Mangez Mangez,bad_topic2
Manhattan Sandwich Company,bad_topic2
Manne's Bakery,bad_topic2
Manny Hattan's New York Delicatessen,bad_topic2
Manny's Grant Park,bad_topic2
Manuel's Tavern,bad_topic2
Map Room Tea Lounge,bad_topic2
Maple Street Biscuit Company,bad_topic2
Marao Burgers,bad_topic2
Marcello's at Emory,bad_topic2
Marco Polo,bad_topic2
Marco Polo gourmet,bad_topic2
Margarita Factory - Hazel Dell,bad_topic2
Maria's Kitchen,bad_topic2
Mariana's Kitchen,bad_topic2
Marika's,bad_topic2
Marino Adriatic Cafe,bad_topic2
Marinos Cafe,bad_topic2
Mariposa Bakery,bad_topic2
Market 65,bad_topic2
Market Grill,bad_topic2
Marlee's Coffee & Tea House,bad_topic2
Marlow's Tavern,bad_topic2
Marsee Baking,bad_topic2
Martino's Liquors & NY Deli,bad_topic2
Marulilu Cafe,bad_topic2
Mary Ann's Breakfast and Lunch,bad_topic2
Mary's Cafe,bad_topic2
Mary's on Davie,bad_topic2
Mason Jar Provisions,bad_topic2
Mass Chicken,bad_topic2
Master Chef Caf茅,bad_topic2
Master Donuts,bad_topic4
MasuBox,bad_topic2
Match,bad_topic2
Matchbox Lounge,bad_topic2
Matilda's Sandwich Shoppe,bad_topic2
Matt and Tony's Wood Fired Kitchen,bad_topic2
Mattie's Delectable Desserts,bad_topic2
Matty Cakes,bad_topic2
Maverick鈥檚,bad_topic2
Max & Erma's,bad_topic2
Max Brenner - Boston,bad_topic2
Max Parfait,bad_topic2
Max's Bakery & Delicatessen,bad_topic2
Max's Burgers,bad_topic2
Mazama Coffee Co,bad_topic2
McAlister's Deli,bad_topic2
McBurger & Charbroiled Chicken,bad_topic2
McCabe's Bar and Grille,bad_topic2
McDonald's,bad_topic2
McEntyre's Bakery,bad_topic2
McGinnty's Irish Pub,bad_topic2
McKnight's Soul Food at its best,bad_topic2
McMenamins Blue Moon Tavern & Grill,bad_topic2
McMenamins East Vancouver,bad_topic2
McMenamins Hillsdale Brewery & Public House,bad_topic2
McMenamins Market Street Pub,bad_topic2
McMenamins on the Columbia,bad_topic2
McPeets Portland Pub,bad_topic2
Me & U Bistro,bad_topic2
Meadhall,bad_topic2
Meat & Bread,bad_topic2
Meat Again,bad_topic2
Meat At O'Neills,bad_topic2
Meat Cheese Bread,bad_topic2
Meat Spot,bad_topic2
Medell铆n Burger,bad_topic2
Medi Grill,bad_topic2
Mediterranean Bakery,bad_topic3
MeeT in Gastown,bad_topic2
MeeT on Main,bad_topic2
Meehan's Public House,bad_topic2
Meehan's Public House - Downtown,bad_topic2
Meehan's Public House - Sandy Springs,bad_topic2
Meehan's Public House - Vinings,bad_topic2
Mehri's Cafe and Bakery,bad_topic2
Mei Sum,bad_topic2
Meinhardt Fine Foods,bad_topic2
Mel's Commonwealth Cafe,bad_topic2
Melao Bakery,bad_topic2
Melissa's Chicken & Waffles,bad_topic2
Melt Bar and Grilled,bad_topic2
Melt'd,bad_topic2
Melted Food Truck,bad_topic3
Melton's App & Tap,bad_topic2
Melty & Meaty Sandwich Eatery,bad_topic2
Meltz,bad_topic2
Melville Cafe,bad_topic3
Melvin's Deli Comfort,bad_topic3
Mensch Jewish Delicatessen,bad_topic2
Mercy Tavern,bad_topic2
Meridian Food Market,bad_topic2
Meson Sandwiches,bad_topic2
Meson Sandwiches - Kissimmee,bad_topic2
Met Bar & Grill,bad_topic2
Metro Burger,bad_topic2
Metro Cafe,bad_topic2
Metro Caf茅 Diner,bad_topic2
MetroFresh,bad_topic2
MetroWest Pour House,bad_topic2
Metropolitan Bistro & Bar,bad_topic2
Mexillente,bad_topic2
Mezcala Tex-Mex Grill,bad_topic2
Mi Island Restaurant,bad_topic2
Mi Pan Boricua,bad_topic2
Mi Viejo San Juan,bad_topic2
Miami Cafe,bad_topic2
Miami Grill,bad_topic2
MicKee's on the Water,bad_topic2
Michael's Cafe,bad_topic2
Michael's Deli,bad_topic2
Michele's Ice Cream & Sandwich Shoppe,bad_topic2
Midpoint Food & Drink,bad_topic2
Midtown Plaza Cafe,bad_topic2
Mighty Fine Burgers Fries & Shakes,bad_topic2
Mighty Love Food,bad_topic2
Mighty Meatballs,bad_topic3
Mighty Subs,bad_topic2
Mighty Wings,bad_topic2
Mignosa's Fruit Basket,bad_topic2
Migration Brewing Burger Shack,bad_topic2
Mikan Cafe,bad_topic2
Mike & Patty's,bad_topic2
Mike's Drive-In,bad_topic2
Mike's Hot Dogs,bad_topic2
Mike's Place,bad_topic2
Mike's Pub,bad_topic2
Mike's Real Deal Diner,bad_topic2
Mike's Roast Beef,bad_topic2
Mikey's Famous Roastbeef & Pizza,bad_topic2
Mikeys Famous Roast Beef & Seafood,bad_topic2
Mikkeys,bad_topic2
Mikki's Tavern,bad_topic2
Milestones,bad_topic2
Milk & Honey Green Grocer,bad_topic2
Milk Street Cafe,bad_topic2
Millennium Cedar Grill,bad_topic2
Miller's Ale House - Alafaya,bad_topic2
Miller's Ale House - Lake Buena Vista,bad_topic2
Miller's Ale House - Orlando,bad_topic2
Miller's Ale House - Orlando East Colonial,bad_topic2
Miller's Ale House - Sanford,bad_topic2
Miller's Ale House - Watertown,bad_topic2
Mills Brew Pub,bad_topic2
Milltown Bar & Grill,bad_topic2
Milwaukie Cafe And Bottle Shop,bad_topic2
Mimi's In A Minute,bad_topic2
Mimi's Roast Beef & Seafood,bad_topic2
Mimi鈥檚 Burgers,bad_topic2
Miner's Cookhouse,bad_topic2
Minglewood,bad_topic2
Mino's Roast Beef,bad_topic2
Mino's Roast Beef - Lynn,bad_topic2
Mio Gelato,bad_topic3
Miracle of Science Bar + Grill,bad_topic2
Miranda Bread 3,bad_topic2
Mis Amigos,bad_topic2
Mission + Market,bad_topic2
Mississippi Studios,bad_topic2
Miura Restaurant & Bar,bad_topic2
Mix the Bakery,bad_topic2
Mix'D UP Burgers,bad_topic2
Mo Betta Deli,bad_topic3
Mocks Bottom Cafe,bad_topic2
Modash Cafe & Eatery,bad_topic2
Modern Love,bad_topic2
Modern Market,bad_topic2
Modern Market Eatery,bad_topic2
Moderne Burger,bad_topic2
Moe's Broadway Bagel,bad_topic2
Moe's Deli,bad_topic2
Mogu - Japanese Street Eats,bad_topic2
Mohr & McPherson Caf茅,bad_topic2
Mojo Cafe & Drive Thru,bad_topic2
Molly's Farmhouse Coffee,bad_topic2
Molti On Moody,bad_topic2
Mom's Grilled Cheese Truck,bad_topic2
Momonoki,bad_topic2
Monica鈥檚 Pasta Shop,bad_topic2
Monk's Deli,bad_topic2
Monkey's Subs,bad_topic2
Monkeys Subs,bad_topic2
Monteaux's Public House,bad_topic2
Moo,bad_topic2
Moo Moo's Mini Burgers,bad_topic2
Moody Trudys Food Truck,bad_topic2
Moody's Delicatessen & Provisions,bad_topic2
Moogy's Restaurant,bad_topic2
Moon Flower House,bad_topic2
Moon's Subs,bad_topic2
Moonie's Burger House - Anderson Mill,bad_topic2
Moonies Burger House at Gracy Farms,bad_topic2
Moonlight Drive-In,bad_topic2
Moonpennies Coffee,bad_topic2
Mooyah Burgers,bad_topic2
Mooyah Burgers And Fries,bad_topic2
Moozy's Ice Cream & Yogurt Emporium,bad_topic2
Moreland Ale House,bad_topic2
Morning Star Cafe,bad_topic2
Morning Sunshine Breakfast Treats,bad_topic2
MorningSide Kitchen,bad_topic2
Morrison Street Bar & Grill,bad_topic2
Morso,bad_topic2
Mother Egan's Irish Pub,bad_topic2
Motherlode Cafe & Tavern,bad_topic2
Mountain Sun Pub & Brewery,bad_topic2
Movie Tavern Tucker,bad_topic2
Mr A's Deli Mart,bad_topic3
Mr Bento Burger,bad_topic2
Mr Everything Cafe,bad_topic2
Mr Gyros Wings & Grills,bad_topic2
Mr Hero,bad_topic2
Mr Hero Restaurants,bad_topic2
Mr Hummus and Falafel,bad_topic2
Mr Panini,bad_topic3
Mr Red Cafe,bad_topic2
Mr. Bartley's Gourmet Burgers,bad_topic2
Mr. Beast Burger,bad_topic2
Mr. Everything Cafe,bad_topic2
Mr. Hero,bad_topic2
Mr. Sandwich,bad_topic2
Mr. Sub,bad_topic4
Mr. Submarine & Salads,bad_topic2
MrBeast Burger,bad_topic2
Mrs Potato,bad_topic2
Mud House,bad_topic2
Muddie's - Down Home Cookin',bad_topic3
Mugshots Cafe,bad_topic3
Mulligans,bad_topic2
Multnomah Grille,bad_topic2
Munch,bad_topic2
Munchies and Milkshakes,bad_topic2
Munchie鈥檚,bad_topic2
Municipal Taste,bad_topic2
Murphy's Deli,bad_topic2
Muscarella's Market,bad_topic2
Muscle Maker Grill,bad_topic2
Museum Grounds,bad_topic2
Museum Market,bad_topic2
Mustard's Last Stand,bad_topic2
Mutt's on 13th,bad_topic2
My Cousin's Place,bad_topic2
My Diner,bad_topic2
My Favorite Muffin,bad_topic2
My Friends Place,bad_topic2
My Parents' Basement,bad_topic2
My Sweet Jojo Cafe,bad_topic2
Mykonos Authentic Greek Cuisine,bad_topic2
Mystic Coffee Roaster,bad_topic2
Mystic Java Cafe,bad_topic2
N&P Saigon Subs,bad_topic2
NAM Kitchen,bad_topic2
NBA City,bad_topic2
NFA Burger,bad_topic2
NG Cafe,bad_topic2
NO VA Kitchen & Bar,bad_topic2
NOCA Provisions,bad_topic2
NY Bagel & Deli,bad_topic2
NY Fried Chicken,bad_topic2
NY Kennedy Fried Chicken,bad_topic2
NYC Bagel and Sandwich Shop,bad_topic2
Nahant Golf Club@Kelley Greens Golf Course,bad_topic2
Naked Lunch Colorado,bad_topic2
Nam Giao Deli,bad_topic2
Nancy's Kitchen,bad_topic2
Nando's Metrotown,bad_topic2
Nantucket Shrimp Shack,bad_topic2
Napper Tandy's,bad_topic2
Nashoba Brook Bakery,bad_topic2
Nasty's Sports Bar & Restaurant,bad_topic2
Native Foods,bad_topic2
Nature's Table,bad_topic2
Nature's Table Bistro,bad_topic2
Nature's Table Cafe,bad_topic2
Natures Table Cafe,bad_topic2
Nau's Enfield Drug,bad_topic2
Nautical Mile Market,bad_topic2
NeWorlDeli,bad_topic2
NeWorld Cafe,bad_topic2
Nebbiolo Restaurant & Wine Bar,bad_topic2
Nebur King Coffee,bad_topic2
Neck Run Cafe,bad_topic2
Nectar,bad_topic2
Neighborhood Bar and Grill,bad_topic3
Neighborhood Eats,bad_topic2
Nelly's Grill On 4th,bad_topic2
Nervous Charlie's,bad_topic2
New Asia Deli Restaurant,bad_topic3
New Awlins Cafe,bad_topic2
New Bridge Variety & Deli,bad_topic2
New Copper Penny,bad_topic2
New Deal Cafe,bad_topic2
New Deal Fruit,bad_topic2
New Dutch Trading,bad_topic2
New England Soup Factory,bad_topic2
New Orleans Cajun Seafood,bad_topic2
New Saigon Sandwich,bad_topic2
New Seasons Market - Sellwood,bad_topic2
New Seasons Market - Slabtown,bad_topic2
New York Buffalo Wings,bad_topic2
New York Deli,bad_topic2
New York Fried Chicken,bad_topic2
New York New York,bad_topic2
New York Sandwich Shop,bad_topic2
NewCity Coffee Co,bad_topic2
Newton Street Deli & Market,bad_topic2
Newtowne Grille of Billerica,bad_topic2
Newtowne Variety,bad_topic2
Next Door American Eatery,bad_topic2
Next Level Burger,bad_topic2
Ng BMT,bad_topic2
Ngon,bad_topic2
Nha Trang Subs,bad_topic2
Nick's Food To Go,bad_topic2
"Nick's Pizza, Roast Beef & Subs",bad_topic2
Nick's Roast Beef,bad_topic2
Nicolai Street Clubhouse,bad_topic2
Nifty's Korean BBQ & Ramen,bad_topic2
Niki's Cafe,bad_topic2
Nimby Burger,bad_topic2
Nino's Restaurant & Bar,bad_topic2
Nirvana Cafe,bad_topic2
No Fish Go Fish,bad_topic2
Nob Hill Bar & Grill,bad_topic2
Noble Sandwich,bad_topic2
Nobleoni,bad_topic2
Noho's Hawaiian Cafe,bad_topic2
Noir,bad_topic2
Noir Cafe,bad_topic2
Noni's Bar & Deli,bad_topic2
Noodles & Company,bad_topic2
Noon Midtown Cafe & Bar,bad_topic2
Noraneko,bad_topic2
Nordstrom Cafe at Lloyd Center,bad_topic2
Nordstrom Ebar Artisan Coffee,bad_topic2
North 45,bad_topic2
North By Northwest Restaurant & Brewery - Slaughter,bad_topic2
North End Fish Market,bad_topic2
North Quarter Tavern,bad_topic2
North Street Grille,bad_topic2
Northlake Idol,bad_topic2
Northstar Caf茅,bad_topic2
Northwest Liquid Gold,bad_topic2
Nosh On Seventh,bad_topic2
Not Your Average Joe's,bad_topic2
Nothing Fancy Cafe,bad_topic2
Notturno,bad_topic2
Nu Age Cafe,bad_topic2
Num Pang Kitchen,bad_topic2
Nunu's Sandwich Bar,bad_topic2
Nusa Coffee,bad_topic2
Nuvrei,bad_topic2
O'Charley's Restaurant & Bar,bad_topic2
O'Naturals,bad_topic2
O'Reilly's Pub,bad_topic2
O'Town Burgers N Wings,bad_topic2
O'leary's Irish Pub,bad_topic6
O-Bros' Osteria,bad_topic2
O-Cha Tea Bar,bad_topic2
OB's Cafe,bad_topic2
OK Cafe,bad_topic2
OZO Coffee Company,bad_topic2
Oaks Bottom Public House,bad_topic2
Oasis International Restaurant,bad_topic2
Oasis Texas Brewing Company,bad_topic2
Obanhmi,bad_topic2
Obee's Soups Salads and Subs,bad_topic2
Oblivion Taproom,bad_topic2
Ocean Market Downtown,bad_topic2
Off The Griddle,bad_topic2
Ogawa Coffee,bad_topic2
Ohana Hawaiian Cafe,bad_topic2
Ojos Locos Sports Cantina,bad_topic2
Old Crow Coffee Co.,bad_topic2
Old Cuban Cafe,bad_topic2
Old Florida Grill & Oyster House,bad_topic2
Old Salt Market Place,bad_topic2
Old School Bar & Grill,bad_topic2
Old Town,bad_topic2
Olde Towne Tavern,bad_topic2
Olde Village Diner,bad_topic2
Ole Cafe,bad_topic2
Ole Latte Bagels,bad_topic2
Olga's Kafe,bad_topic2
Olive & Anchor,bad_topic2
Olive and Ruby Cafe,bad_topic2
Oliveira's Deli Market,bad_topic2
Oliver's Burgers Steaks & Bourbon,bad_topic2
Oliver's Cafe,bad_topic2
Oliver's Street Cafe,bad_topic2
Ollie's Public House,bad_topic2
Olympic Diner,bad_topic2
Oma's Kitchen,bad_topic2
Omnitsky Kosher,bad_topic2
On Deck Burger Bar,bad_topic2
On The Hill Tavern,bad_topic2
On The Rocks,bad_topic2
One Saigon,bad_topic2
One80 Sportgrill & Bar,bad_topic2
Oolong Yuan Cafe,bad_topic2
Opal Divine's Davenport,bad_topic2
Opal Divine's Marina,bad_topic2
Opal Divine's Penn Field,bad_topic2
Opal Divines Austin Grill,bad_topic2
Opera Cafe & Coffeehouse,bad_topic2
Oregon Deli,bad_topic2
Organic Sandwich,bad_topic2
Organic Sandwich Company,bad_topic2
Origin Market,bad_topic4
Original Joe's Restaurant & Bar,bad_topic2
Original Philly's,bad_topic2
Original Sub Factory,bad_topic2
Oriole Cafe,bad_topic2
Orlando Meats,bad_topic2
Orlando PhillySteak,bad_topic2
Ormsbys,bad_topic2
Osborn Tavern,bad_topic2
Otra Vez,bad_topic2
Otters on the River,bad_topic2
Our Fathers,bad_topic2
Our House,bad_topic2
Outback Saloon,bad_topic2
Outpost Neighborhood Kitchen,bad_topic2
Outrage eSports Bar,bad_topic2
Oxford Spa Cafe,bad_topic2
Oxley's by the Numbers,bad_topic2
Oy!,bad_topic2
Oyatsupan Bakers,bad_topic2
Oyster Bar At Marina Bay,bad_topic2
Oz. Tap House,bad_topic2
Ozzie's Deli & Gyros,bad_topic2
P & S Convenient,bad_topic2
P Terry's Burger Stand,bad_topic2
P's & Q's Market,bad_topic2
P. Terry's Burger Stand,bad_topic2
PAUL USA,bad_topic2
PBJ's,bad_topic2
PBJ's Grilled,bad_topic2
PDQ Altamonte Springs,bad_topic2
PDQ Clermont,bad_topic2
PDQ Hunter's Creek,bad_topic2
PDQ Lake Nona,bad_topic2
PDQ Sanford,bad_topic2
PDQ Waterford,bad_topic2
PDQ Winter Park,bad_topic2
PDX Sliders,bad_topic2
PHAT Deli & Catering,bad_topic2
PIG 'N A PEN,bad_topic2
PJ's Grill,bad_topic2
POBOYZ,bad_topic2
PS Gourmet Coffee,bad_topic2
Paaastelitos,bad_topic2
Pablo's Havana Cafe,bad_topic2
Pacific Street Cafe,bad_topic2
Padaria Brazil,bad_topic2
Paddy Kellys,bad_topic2
Paddy O's,bad_topic2
Paddy Wagon,bad_topic2
Padrino's Cuban - Orlando,bad_topic2
Painted Table Caf茅,bad_topic2
Pallookaville Fine Foods,bad_topic2
Pambiche,bad_topic2
Pammie's Sammies,bad_topic2
Pamplemousse,bad_topic2
Pane E Formaggio,bad_topic2
Panera Bread,bad_topic2
Panera Cares,bad_topic2
Panificio,bad_topic2
Panna -Orlando,bad_topic2
Papa Sabz,bad_topic2
Papaya Fusion Grill,bad_topic2
Paperboy,bad_topic2
Papi's Stuffed Sopapillas,bad_topic2
PappaRoti,bad_topic2
Papparoti,bad_topic2
Paradise Juice & Burger,bad_topic2
Paradiso 37,bad_topic2
Paradox Cafe,bad_topic2
Paragon Boardwalk,bad_topic2
Paramount Lebanese Kitchen,bad_topic2
Paris Banh Mi Cafe Bakery,bad_topic2
Paris B谩nh M矛 & Tea Cafe,bad_topic2
Paris Express,bad_topic2
Parish Cafe,bad_topic2
Parish Cafe and Bar,bad_topic2
Park Avenue Cafe,bad_topic2
Park Avenue Smoothie Cafe,bad_topic2
Park Bar,bad_topic2
Park City Pub,bad_topic2
Park Creek Kitchen,bad_topic2
Park Square Cafe,bad_topic2
Park's Edge,bad_topic2
ParkGrounds,bad_topic2
Parkers Hideout,bad_topic2
Parthenon Supermarket,bad_topic2
Passport 196,bad_topic2
Passport Cafe & Catering,bad_topic2
Pasta Pronto,bad_topic2
Pastelaria Vitoria Broadway,bad_topic2
Pastrami Zombie,bad_topic2
Pastries A Go Go,bad_topic2
Pasture to Plate,bad_topic2
Pat and Gracie's,bad_topic2
Pat's Place,bad_topic2
Patisserie on Newbury,bad_topic2
Patrick's Hawaiian Cafe,bad_topic2
Patrick's Sub Shop,bad_topic2
Paul Martins Austin Grill,bad_topic2
Paul's Omelettery Restaurant,bad_topic2
Paul's Restaurant,bad_topic2
Paul's Sub Shop,bad_topic2
Pauli's,bad_topic2
Pavement Coffeehouse,bad_topic2
Pazzoria,bad_topic2
Pea Ridge Kitchen and Bar,bad_topic2
Peabody Bread Co,bad_topic2
Peacuddy's Cafe and Bakery,bad_topic2
Pearl Bakery,bad_topic2
Peckish,bad_topic2
Penguin Pub & Eatery,bad_topic2
Penn Station,bad_topic2
Penn Station East Coast Subs,bad_topic2
Pennypacker's,bad_topic2
Pennypackers Fine Food,bad_topic2
Pepe by Jos茅 Andr茅s,bad_topic2
Pepe's Fruit Cup #3,bad_topic2
Pepper Box,bad_topic4
Peqish,bad_topic2
Perdigon El Sabor Orlando,bad_topic2
Perfecto's Caffe,bad_topic2
Perfectos Caffe,bad_topic2
Periwinkles Food Shoppe,bad_topic2
Perrotti's Express,bad_topic3
Perrotti's NY Deli,bad_topic2
Peter's Super Beef,bad_topic2
Petisco,bad_topic2
Petsi Pies,bad_topic2
Phamous Philly's Steak and Hoagie Shop,bad_topic2
Phatt Wraps,bad_topic2
Phil's Ice House,bad_topic2
Phil's Icehouse,bad_topic2
Phil's Meat Market & Delicatessen,bad_topic2
Philadelphia Steak & Hoagie,bad_topic2
Philadelphia Steaks & Hoagies,bad_topic2
Philadelphia's Steaks & Hoagies,bad_topic2
Philly Bilmos Cheesesteaks,bad_topic2
Philly Cheesesteak Place,bad_topic2
Philly Connection,bad_topic2
Philly Station,bad_topic2
Philly Steak & Sub,bad_topic2
Philly Steak & Wings of Davenport,bad_topic2
Pho 24,bad_topic2
Pho 24 - Atlanta,bad_topic2
Pho Edmonds,bad_topic2
Pho Ever Restaurant,bad_topic2
Pho Han Restaurant,bad_topic2
Pho Haven,bad_topic2
Pho House Cafe & Deli,bad_topic2
Pho Japolo,bad_topic2
Pho Ngon,bad_topic2
Pho Nom,bad_topic3
Pho Nova,bad_topic2
Pho Please,bad_topic2
Pho Quynh Express,bad_topic2
Pho Tan,bad_topic2
Pho Ten,bad_topic2
Pho Thai Son,bad_topic2
Pho Tiger,bad_topic2
Pho Vi V芒n,bad_topic2
Pho Viet鈥檚 II,bad_topic2
Pho' Bar Lavang,bad_topic2
Phoenicia Bakery and Deli,bad_topic2
Pickle & Salt,bad_topic2
Pickles New York Deli,bad_topic2
Picnic,bad_topic2
Picnic PDX,bad_topic2
Pie Bakery and Cafe,bad_topic2
Pig On The Street,bad_topic2
Pig-N-Pancake,bad_topic2
Pijiu Belly,bad_topic2
Pikalo,bad_topic2
Pilgrim Public House,bad_topic2
Pilot Travel Center,bad_topic2
Pinballz Arcade,bad_topic2
Pincho Factory,bad_topic2
Pine State Biscuits,bad_topic2
Pioneers Western Kitchen,bad_topic2
Piper's Bar & Grill,bad_topic2
Piperi Mediterranean Grill,bad_topic2
Pit Pub Burger Bar,bad_topic2
Pita Express,bad_topic2
Pita House,bad_topic2
Pita Inn Express,bad_topic2
Pita Pit,bad_topic2
Pita Wrap Caf茅,bad_topic2
Planet Sub,bad_topic2
Planetary Burger,bad_topic2
Plantwiches,bad_topic2
Plates Cafe,bad_topic2
Platform 7,bad_topic2
Players,bad_topic2
Playska,bad_topic2
Plaza Deli,bad_topic4
Plow Burger,bad_topic2
Pluckers Wing Bar - The Linc,bad_topic2
Plum Run Winery,bad_topic2
Po Boy,bad_topic2
Poa Cafe,bad_topic2
Pochi Cafe,bad_topic2
Pogy's Subs,bad_topic2
Pollo Brassa,bad_topic2
Polonia Sausage House,bad_topic2
Pom Pom's Teahouse & Sandwicheria,bad_topic2
Pompanos Restaurant,bad_topic2
Ponce Sports Lounge,bad_topic2
Pool Burger,bad_topic2
Pop Bagel,bad_topic2
Pop Tavern,bad_topic2
Pop's Soul Food Kitchen,bad_topic2
Popeyes Louisiana Kitchen,bad_topic2
Popina Canteen,bad_topic2
Popover King,bad_topic2
Poppin Pita Grill,bad_topic2
Porcelli's Ristorante & Bar,bad_topic2
Porter Cafe,bad_topic2
Porter's Pub,bad_topic2
Porters Bar & Grill,bad_topic2
Portland Burger,bad_topic2
Portland Coffee Shop,bad_topic2
Portland Gyro,bad_topic2
Portland Penny Diner,bad_topic2
Portland Philly Cheesesteak Company,bad_topic2
Portland Sports Bar and Grill,bad_topic2
Portland Urban Bistro,bad_topic2
Portsmouth Pantry,bad_topic2
Posies Bakery & Cafe,bad_topic2
Posse East,bad_topic2
Potbelly Sandwich Shop,bad_topic2
Pour House Pub,bad_topic2
Pourhouse Restaurant,bad_topic2
Pow Pow Wings,bad_topic2
Power House Cafe,bad_topic2
Precinct,bad_topic2
Precinct 10,bad_topic2
Press 101,bad_topic2
Press Cafe,bad_topic2
Press Juice Bar,bad_topic2
Pressed Cafe,bad_topic2
Pressed Cafe - Burlington,bad_topic2
Pressed Sandwiches,bad_topic2
Preston's - A Burger Joint,bad_topic2
Prestons Restaurant + Lounge Vancouver,bad_topic2
Pret A Manger,bad_topic2
Pret a Manger,bad_topic2
Prickly Pear,bad_topic2
Primo Hoagies,bad_topic2
PrimoHoagies,bad_topic2
Produce Row Caf茅,bad_topic2
Professor's Market,bad_topic2
Progress Coffee,bad_topic2
Pronti Bistro,bad_topic2
Pronto,bad_topic2
Proof Bakeshop,bad_topic2
Pub Americana,bad_topic2
Pub Mahone,bad_topic2
Public House 28,bad_topic2
Puchi,bad_topic2
Pulp Juice And Smoothie Bar,bad_topic2
Puras Tortas,bad_topic2
Pure Cold Press,bad_topic2
Pure Taqueria,bad_topic2
Putnam Pantry,bad_topic2
Putterham Grille,bad_topic2
QMart,bad_topic2
Qarma,bad_topic2
Qarma Cr锚pes,bad_topic2
Quaker Steak & Lube,bad_topic2
Quam's Schoolhouse,bad_topic2
Que Rico Colombian Fast Food,bad_topic2
Queens Cross Neighbourhood Pub,bad_topic2
Quench,bad_topic2
Quickfire Grille,bad_topic2
Quickly Bistro & Boba,bad_topic2
Quillen's Taco Shack,bad_topic2
Quincy's Place,bad_topic2
Quizno's,bad_topic2
Quizno's Classic Sub,bad_topic3
Quizno's Subs,bad_topic2
Quiznos,bad_topic2
Quotes Cafe,bad_topic2
R&B's Steak and Fries,bad_topic2
RAM Restaurant and Brewery,bad_topic2
RF O'Sullivan & Son,bad_topic2
RFs Bar & Grill,bad_topic2
RG Brewski's,bad_topic2
RH Rooftop Restaurant Columbus,bad_topic2
ROXX Tavern,bad_topic2
